datetime,id,name,geo_id,geo_name,value
2024-01-01 14:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.3
2024-01-01 14:00:00.000000 UTC,460,Previsión diaria,8741,Península,21553.0
2024-01-01 14:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 14:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 14:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 14:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 14:00:00.000000 UTC,541,Previsión eólica,8741,Península,6676.0
2024-01-01 14:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,10326.6
2024-01-01 14:00:00.000000 UTC,600,Mercado SPOT,3,España,5.72
2024-01-01 14:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.3
2024-01-01 14:15:00.000000 UTC,460,Previsión diaria,8741,Península,21403.0
2024-01-01 14:15:00.000000 UTC,541,Previsión eólica,8741,Península,6758.0
2024-01-01 14:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,9877.3
2024-01-01 14:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.3
2024-01-01 14:30:00.000000 UTC,460,Previsión diaria,8741,Península,21291.0
2024-01-01 14:30:00.000000 UTC,541,Previsión eólica,8741,Península,6877.0
2024-01-01 14:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,9260.9
2024-01-01 14:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.3
2024-01-01 14:45:00.000000 UTC,460,Previsión diaria,8741,Península,21221.0
2024-01-01 14:45:00.000000 UTC,541,Previsión eólica,8741,Península,7009.0
